overview_date,portfolio_id,instrument_name,instrument_id,book_name,asset_value,dtd_ativo_fin,exposure_value,exposure_value_ontem,asset_value_ontem,dtd_ativo_pct,Year,Month,mtd_ativo_pct,ytd_ativo_pct,grupo_1,grupo_2,grupo_3
2025-07-18,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115457496.24,62664.06,115457496.23531519,115394832.18429738,115394832.18,0.0005430404361602525,2025.0,7.0,0.007629458596003058,0.007629458596003058,Caixa,Títulos de Renda Fixa (PF),
2025-07-21,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115520194.31,62698.07,115520194.31400323,115457496.23531519,115457496.24,0.0005430402706136497,2025.0,7.0,0.00817664196987744,0.00817664196987744,Caixa,Títulos de Renda Fixa (PF),
2025-07-22,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115582926.44,62732.13,115582926.44057934,115520194.31400323,115520194.31,0.0005430403781133156,2025.0,7.0,0.008724122594737649,0.008724122594737649,Caixa,Títulos de Renda Fixa (PF),
2025-07-23,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115645692.63,62766.19,115645692.63313314,115582926.44057934,115582926.44,0.0005430403255299805,2025.0,7.0,0.009271900470641414,0.009271900470641414,Caixa,Títulos de Renda Fixa (PF),
2025-07-24,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115708492.91,62800.28,115708492.9108184,115645692.63313314,115645692.63,0.0005430403724522928,2025.0,7.0,0.00981997585937866,0.00981997585937866,Caixa,Títulos de Renda Fixa (PF),
2025-07-25,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115771327.29,62834.38,115771327.29172473,115708492.9108184,115708492.91,0.0005430403457802289,2025.0,7.0,0.010368348848245112,0.010368348848245112,Caixa,Títulos de Renda Fixa (PF),
2025-07-28,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115834195.79,62868.5,115834195.79394177,115771327.29172473,115771327.29,0.0005430403319258983,2025.0,7.0,0.010917019611771162,0.010917019611771162,Caixa,Títulos de Renda Fixa (PF),
2025-07-29,1295,LCA BB - 29/10/2027,1603.0,Caixa >> Títulos de Renda Fixa (PF),115897098.44,62902.65,115897098.43555915,115834195.79394177,115834195.79,0.0005430404171139406,2025.0,7.0,0.011465988411768713,0.011465988411768713,Caixa,Títulos de Renda Fixa (PF),
2025-07-01,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),101993620.81,55356.59,101993620.81454,101938264.22325,101938264.22,0.0005430403433078499,2025.0,7.0,0.0005430403433077657,0.0005430403433077657,Caixa,Títulos de Renda Fixa (PF),
2025-07-02,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102049007.47,55386.66,102049007.46586,101993620.81454,101993620.81,0.00054304043289837,2025.0,7.0,0.0010863756690691062,0.0010863756690691062,Caixa,Títulos de Renda Fixa (PF),
2025-07-03,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102104424.19,55416.72,102104424.1945,102049007.46586,102049007.47,0.0005430402644390187,2025.0,7.0,0.0016300058792388938,0.0016300058792388938,Caixa,Títulos de Renda Fixa (PF),
2025-07-04,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102159871.02,55446.83,102159871.01684,102104424.1945,102104424.19,0.0005430404258916209,2025.0,7.0,0.0021739314642175156,0.0021739314642175156,Caixa,Títulos de Renda Fixa (PF),
2025-07-07,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102215347.95,55476.93,102215347.94926,102159871.01684,102159871.02,0.0005430403293173227,2025.0,7.0,0.0027181523259931506,0.0027181523259931506,Caixa,Títulos de Renda Fixa (PF),
2025-07-08,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102270855.01,55507.06,102270855.00723,102215347.94926,102215347.95,0.0005430403663797521,2025.0,7.0,0.003262668758807985,0.003262668758807985,Caixa,Títulos de Renda Fixa (PF),
2025-07-09,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102326392.21,55537.2,102326392.20804,102270855.00723,102270855.01,0.0005430403412201239,2025.0,7.0,0.003807480860784196,0.003807480860784196,Caixa,Títulos de Renda Fixa (PF),
2025-07-10,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102381959.57,55567.36,102381959.56807,102326392.20804,102326392.21,0.0005430403515744587,2025.0,7.0,0.004352588828103965,0.004352588828103965,Caixa,Títulos de Renda Fixa (PF),
2025-07-11,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102437557.1,55597.53,102437557.10279,102381959.56807,102381959.57,0.0005430402996246155,2025.0,7.0,0.004897992758869929,0.004897992758869929,Caixa,Títulos de Renda Fixa (PF),
2025-07-14,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102493184.83,55627.73,102493184.8304,102437557.10279,102437557.1,0.0005430403806309133,2025.0,7.0,0.00544369294735314,0.00544369294735314,Caixa,Títulos de Renda Fixa (PF),
2025-07-15,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102548842.77,55657.94,102548842.76546,102493184.8304,102493184.83,0.0005430403991455593,2025.0,7.0,0.005989689491689543,0.005989689491689543,Caixa,Títulos de Renda Fixa (PF),
2025-07-16,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102604530.92,55688.15,102604530.92435,102548842.76546,102548842.77,0.0005430402576786231,2025.0,7.0,0.006535982391893125,0.006535982391893125,Caixa,Títulos de Renda Fixa (PF),
2025-07-17,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102660249.33,55718.41,102660249.32527,102604530.92435,102604530.92,0.0005430404437117988,2025.0,7.0,0.0070825721383831475,0.0070825721383831475,Caixa,Títulos de Renda Fixa (PF),
2025-07-18,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102715997.98,55748.65,102715997.98278,102660249.32527,102660249.33,0.0005430402747548887,2025.0,7.0,0.007629458535058031,0.007629458535058031,Caixa,Títulos de Renda Fixa (PF),
2025-07-21,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102771776.91,55778.93,102771776.91417,102715997.98278,102715997.98,0.0005430403354436682,2025.0,7.0,0.008176641974223742,0.008176641974223742,Caixa,Títulos de Renda Fixa (PF),
2025-07-22,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102827586.14,55809.23,102827586.13582,102771776.91417,102771776.91,0.0005430404307070527,2025.0,7.0,0.0087241226521102,0.0087241226521102,Caixa,Títulos de Renda Fixa (PF),
2025-07-23,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102883425.66,55839.52,102883425.66411,102827586.13582,102827586.14,0.0005430402686516853,2025.0,7.0,0.009271900470670724,0.009271900470670724,Caixa,Títulos de Renda Fixa (PF),
2025-07-24,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102939295.52,55869.86,102939295.51542,102883425.66411,102883425.66,0.0005430404327943147,2025.0,7.0,0.009819975920309476,0.009819975920309476,Caixa,Títulos de Renda Fixa (PF),
2025-07-25,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),102995195.71,55900.19,102995195.70704,102939295.51542,102939295.52,0.0005430403396497533,2025.0,7.0,0.01036834890301841,0.01036834890301841,Caixa,Títulos de Renda Fixa (PF),
2025-07-28,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),103051126.25,55930.54,103051126.25353,102995195.70704,102995195.71,0.0005430402808213413,2025.0,7.0,0.010917019614939738,0.010917019614939738,Caixa,Títulos de Renda Fixa (PF),
2025-07-29,1295,LCA SANTANDER - 26/06/2026,1346.0,Caixa >> Títulos de Renda Fixa (PF),103107087.17,55960.92,103107087.174,103051126.25353,103051126.25,0.0005430403532157716,2025.0,7.0,0.011465988350343403,0.011465988350343403,Caixa,Títulos de Renda Fixa (PF),
2024-12-31,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2370397382.0,1067919.23,2370397382.0,0.0,0.0,0.0,2024.0,12.0,0.0,0.0,Caixa,Títulos de Renda Fixa (PF),
2025-01-02,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2371496205.0,1098822.56,2371496205.0,2370397382.0,2370397382.0,0.00046356048498200715,2025.0,1.0,0.000463560484982084,0.000463560484982084,Caixa,Títulos de Renda Fixa (PF),
2025-01-03,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2372597415.0,1101210.69,2372597415.0,2371496205.0,2371496205.0,0.000464352710191244,2025.0,1.0,0.0009281284507409726,0.0009281284507409726,Caixa,Títulos de Renda Fixa (PF),
2025-01-06,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2373607586.0,1010170.94,2373607586.0,2372597415.0,2372597415.0,0.00042576584363344255,2025.0,1.0,0.0013542894597673438,0.0013542894597673438,Caixa,Títulos de Renda Fixa (PF),
2025-01-07,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2374646862.0,1039275.7,2374646862.0,2373607586.0,2373607586.0,0.00043784646886446205,2025.0,1.0,0.0017927288994894486,0.0017927288994894486,Caixa,Títulos de Renda Fixa (PF),
2025-01-08,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2375742797.0,1095934.78,2375742797.0,2374646862.0,2374646862.0,0.0004615148456545536,2025.0,1.0,0.002255071116145313,0.002255071116145313,Caixa,Títulos de Renda Fixa (PF),
2025-01-09,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2376843078.0,1100280.99,2376843078.0,2375742797.0,2375742797.0,0.0004631313589119976,2025.0,1.0,0.002719246869207881,0.002719246869207881,Caixa,Títulos de Renda Fixa (PF),
2025-01-10,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2377877523.0,1034444.78,2377877523.0,2376843078.0,2376843078.0,0.00043521795341678,2025.0,1.0,0.0031556482876820002,0.0031556482876820002,Caixa,Títulos de Renda Fixa (PF),
2025-01-13,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2378922951.0,1045428.1,2378922951.0,2377877523.0,2377877523.0,0.00043964758062099734,2025.0,1.0,0.0035966832414380256,0.0035966832414380256,Caixa,Títulos de Renda Fixa (PF),
2025-01-14,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2380058556.0,1135605.49,2380058556.0,2378922951.0,2378922951.0,0.0004773611896604885,2025.0,1.0,0.004075761348089513,0.004075761348089513,Caixa,Títulos de Renda Fixa (PF),
2025-01-15,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2380314316.0,1144034.96,2380314316.0,2380058556.0,2380058556.0,0.00048067513175923727,2025.0,1.0,0.004558395596971687,0.004558395596971687,Caixa,Títulos de Renda Fixa (PF),
2025-01-16,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2381311820.0,997504.04,2381311820.0,2380314316.0,2380314316.0,0.00041906400062167255,2025.0,1.0,0.004979369857088578,0.004979369857088578,Caixa,Títulos de Renda Fixa (PF),
2025-01-17,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2382423166.0,1111345.45,2382423166.0,2381311820.0,2381311820.0,0.00046669463472448556,2025.0,1.0,0.00544838833700978,0.00544838833700978,Caixa,Títulos de Renda Fixa (PF),
2025-01-20,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2383381582.0,1038802.58,2383381582.0,2382423166.0,2382423166.0,0.00043602773630853787,2025.0,1.0,0.005886791721751328,0.005886791721751328,Caixa,Títulos de Renda Fixa (PF),
2025-01-21,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2384418632.0,1037050.45,2384418632.0,2383381582.0,2383381582.0,0.0004351172543381683,2025.0,1.0,0.006324470420740358,0.006324470420740358,Caixa,Títulos de Renda Fixa (PF),
2025-01-22,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2385493554.0,1074921.94,2385493554.0,2384418632.0,2384418632.0,0.00045081091280450955,2025.0,1.0,0.006778132473828302,0.006778132473828302,Caixa,Títulos de Renda Fixa (PF),
2025-01-23,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2386583266.0,1089711.89,2386583266.0,2385493554.0,2385493554.0,0.000456807727764667,2025.0,1.0,0.007238036504886747,0.007238036504886747,Caixa,Títulos de Renda Fixa (PF),
2025-01-24,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2387693336.0,1110070.36,2387693336.0,2386583266.0,2386583266.0,0.00046512953300829863,2025.0,1.0,0.007706532662434373,0.007706532662434373,Caixa,Títulos de Renda Fixa (PF),
2025-01-27,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2388768433.0,1075096.59,2388768433.0,2387693336.0,2387693336.0,0.00045026577483399236,2025.0,1.0,0.008160268425168926,0.008160268425168926,Caixa,Títulos de Renda Fixa (PF),
2025-01-28,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2389819985.0,1051552.22,2389819985.0,2388768433.0,2388768433.0,0.0004402068469564375,2025.0,1.0,0.008604067478159116,0.008604067478159116,Caixa,Títulos de Renda Fixa (PF),
2025-01-29,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2461892232.0,1071742.98,2461892232.0,2389819985.0,2389819985.0,0.00044846180328515415,2025.0,1.0,0.00905638787706109,0.00905638787706109,Caixa,Títulos de Renda Fixa (PF),
2025-01-30,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2463112152.0,1219920.81,2463112152.0,2461892232.0,2461892232.0,0.0004955216130679111,2025.0,1.0,0.00955639712605838,0.00955639712605838,Caixa,Títulos de Renda Fixa (PF),
2025-01-31,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2464277305.0,1165152.21,2464277305.0,2463112152.0,2463112152.0,0.00047304066485722893,2025.0,1.0,0.01003395835536569,0.01003395835536569,Caixa,Títulos de Renda Fixa (PF),
2025-02-03,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2465524180.0,1246875.68,2465524180.0,2464277305.0,2464277305.0,0.0005059802634509106,2025.0,2.0,0.0005059802634508337,0.010545015603708574,Caixa,Títulos de Renda Fixa (PF),
2025-02-04,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2466696328.0,1172147.34,2466696328.0,2465524180.0,2465524180.0,0.00047541506569203474,2025.0,2.0,0.0009816358797831715,0.01102544392868654,Caixa,Títulos de Renda Fixa (PF),
2025-02-05,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2467900496.0,1204168.33,2467900496.0,2466696328.0,2466696328.0,0.00048817047981594924,2025.0,2.0,0.001470285565257523,0.011518996704755313,Caixa,Títulos de Renda Fixa (PF),
2025-02-06,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2455450662.0,1167745.1,2455450662.0,2467900496.0,2467900496.0,0.00047317349378254677,2025.0,2.0,0.001944154759197847,0.011997620682453691,Caixa,Títulos de Renda Fixa (PF),
2025-02-07,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2456603096.0,1152433.36,2456603096.0,2455450662.0,2455450662.0,0.0004693368015227504,2025.0,2.0,0.0024144040240969833,0.012472588408893426,Caixa,Títulos de Renda Fixa (PF),
2025-02-10,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2457800391.0,1197295.07,2457800391.0,2456603096.0,2456603096.0,0.0004873783119257292,2025.0,2.0,0.002902959064180255,0.012966045589903219,Caixa,Títulos de Renda Fixa (PF),
2025-02-11,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2459045093.0,1244701.85,2459045093.0,2457800391.0,2457800391.0,0.0005064291854447834,2025.0,2.0,0.0034108583928194047,0.01347904115925469,Caixa,Títulos de Renda Fixa (PF),
2025-02-12,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2460090588.0,1115832.81,2460090588.0,2459045093.0,2459045093.0,0.00045376671341911017,2025.0,2.0,0.0038661728402411555,0.013938924212880677,Caixa,Títulos de Renda Fixa (PF),
2025-02-13,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2461315299.0,1224710.38,2461315299.0,2460090588.0,2460090588.0,0.0004978314156291548,2025.0,2.0,0.004365928958168563,0.014443694862883216,Caixa,Títulos de Renda Fixa (PF),
2025-02-14,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2462530137.0,1214837.94,2462530137.0,2461315299.0,2461315299.0,0.0004935726603144151,2025.0,2.0,0.00486165652165349,0.014944396536095805,Caixa,Títulos de Renda Fixa (PF),
2025-02-17,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2463771110.0,1240973.7,2463771110.0,2462530137.0,2462530137.0,0.0005039425432217563,2025.0,2.0,0.005368049060427094,0.015455870196515065,Caixa,Títulos de Renda Fixa (PF),
2025-02-18,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2464950040.0,1178929.17,2464950040.0,2463771110.0,2463771110.0,0.00047850596397325235,2025.0,2.0,0.005849123667890588,0.015941771886555545,Caixa,Títulos de Renda Fixa (PF),
2025-02-19,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2407618601.0,1231706.97,2407618601.0,2464950040.0,2464950040.0,0.0004996884115347019,2025.0,2.0,0.0063517348187398515,0.016449426216761376,Caixa,Títulos de Renda Fixa (PF),
2025-02-20,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2408750802.0,1132201.68,2408750802.0,2407618601.0,2407618601.0,0.0004702579052719322,2025.0,2.0,0.006824979677522602,0.016927419594749082,Caixa,Títulos de Renda Fixa (PF),
2025-02-21,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2409943903.0,1193100.92,2409943903.0,2408750802.0,2408750802.0,0.0004953193659590528,2025.0,2.0,0.007323679588088217,0.017431123439449303,Caixa,Títulos de Renda Fixa (PF),
2025-02-24,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2395284682.0,1155815.37,2395284682.0,2409943903.0,2409943903.0,0.000479602603430392,2025.0,2.0,0.007806794647315707,0.017919086055061983,Caixa,Títulos de Renda Fixa (PF),
2025-02-25,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2396472373.0,1187691.11,2396472373.0,2395284682.0,2395284682.0,0.0004958454913210188,2025.0,2.0,0.008306511102564418,0.018423816644412172,Caixa,Títulos de Renda Fixa (PF),
2025-02-26,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2397621502.0,1149128.98,2397621502.0,2396472373.0,2396472373.0,0.00047950854470376155,2025.0,2.0,0.008790002690318488,0.018912159566623066,Caixa,Títulos de Renda Fixa (PF),
2025-02-27,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2398765478.0,1143976.61,2398765478.0,2397621502.0,2397621502.0,0.00047712977592407333,2025.0,2.0,0.009271326438256455,0.019398312897003445,Caixa,Títulos de Renda Fixa (PF),
2025-02-28,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2399883996.0,1118517.35,2399883996.0,2398765478.0,2398765478.0,0.00046628874738208155,2025.0,2.0,0.009741938300829922,0.019873646859407623,Caixa,Títulos de Renda Fixa (PF),
2025-03-05,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2401184459.0,1300463.17,2401184459.0,2399883996.0,2399883996.0,0.0005418858462190436,2025.0,3.0,0.000541885846218948,0.020426301953572423,Caixa,Títulos de Renda Fixa (PF),
2025-03-06,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2402287440.0,1102980.63,2402287440.0,2401184459.0,2401184459.0,0.0004593485626919926,2025.0,3.0,0.0010014833233955578,0.0208950333087079,Caixa,Títulos de Renda Fixa (PF),
2025-03-07,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2403511119.0,1223679.1,2403511119.0,2402287440.0,2402287440.0,0.0005093808008254001,2025.0,3.0,0.0015113742605983305,0.0214150576383334,Caixa,Títulos de Renda Fixa (PF),
2025-03-10,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2404585907.0,1074788.83,2404585907.0,2403511119.0,2403511119.0,0.000447174477997495,2025.0,3.0,0.0019592245865918123,0.021871808383551627,Caixa,Títulos de Renda Fixa (PF),
2025-03-11,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2405890684.0,1304776.36,2405890684.0,2404585907.0,2404585907.0,0.0005426199813455033,2025.0,3.0,0.002502907682345956,0.022426296445154037,Caixa,Títulos de Renda Fixa (PF),
2025-03-12,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2406959429.0,1068745.33,2406959429.0,2405890684.0,2405890684.0,0.0004442202370654344,2025.0,3.0,0.002948239761655369,0.02288047889694278,Caixa,Títulos de Renda Fixa (PF),
2025-03-13,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2408139746.0,1180316.51,2408139746.0,2406959429.0,2406959429.0,0.0004903765704477938,2025.0,3.0,0.003440062079806294,0.023382075518162182,Caixa,Títulos de Renda Fixa (PF),
2025-03-14,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2409282862.0,1172610.9,2409282862.0,2408139746.0,2408139746.0,0.00048693640057548385,2025.0,3.0,0.003928673571828689,0.02388039750242843,Caixa,Títulos de Renda Fixa (PF),
2025-03-17,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2380328140.0,1191906.88,2380328140.0,2409282862.0,2409282862.0,0.0004947143811127976,2025.0,3.0,0.004425331524256171,0.02438692585961233,Caixa,Títulos de Renda Fixa (PF),
2025-03-18,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2303440485.0,1151187.12,2303440485.0,2380328140.0,2380328140.0,0.0004836253878845461,2025.0,3.0,0.004911097114815632,0.024882345383975046,Caixa,Títulos de Renda Fixa (PF),
2025-03-19,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2304573275.0,1132789.87,2304573275.0,2303440485.0,2303440485.0,0.0004917816967170307,2025.0,3.0,0.005405293999204419,0.025386363762723185,Caixa,Títulos de Renda Fixa (PF),
2025-03-20,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2305620806.0,1047530.97,2305620806.0,2304573275.0,2304573275.0,0.0004545444405537507,2025.0,3.0,0.005862295386094951,0.025852447433791115,Caixa,Títulos de Renda Fixa (PF),
2025-03-21,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2306825289.0,1204483.36,2306825289.0,2305620806.0,2305620806.0,0.000522411732608211,2025.0,3.0,0.006387769650592734,0.026388364788255236,Caixa,Títulos de Renda Fixa (PF),
2025-03-24,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2308088994.0,1263704.46,2308088994.0,2306825289.0,2306825289.0,0.0005478110830611758,2025.0,3.0,0.006939080024664701,0.02695063171001144,Caixa,Títulos de Renda Fixa (PF),
2025-03-25,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2309267140.0,1178146.64,2309267140.0,2308088994.0,2308088994.0,0.0005104424669337512,2025.0,3.0,0.007453064492724426,0.02747483092388059,Caixa,Títulos de Renda Fixa (PF),
2025-03-26,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2296053769.0,1196967.98,2296053769.0,2309267140.0,2309267140.0,0.0005183324004688345,2025.0,3.0,0.007975260058002531,0.028007404419414517,Caixa,Títulos de Renda Fixa (PF),
2025-03-27,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2312954209.0,1200082.88,2312954209.0,2296053769.0,2296053769.0,0.0005226719409635916,2025.0,3.0,0.00850210044362032,0.02854471504480749,Caixa,Títulos de Renda Fixa (PF),
2025-03-28,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2300451657.0,1199098.27,2300451657.0,2312954209.0,2312954209.0,0.0005184271549061178,2025.0,3.0,0.009024935318270089,0.029077940555121806,Caixa,Títulos de Renda Fixa (PF),
2025-03-31,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2301630327.0,1178669.71,2301630327.0,2300451657.0,2300451657.0,0.0005123644769554051,2025.0,3.0,0.009541923851489331,0.029605203535880698,Caixa,Títulos de Renda Fixa (PF),
2025-04-01,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2302822041.0,1191714.14,2302822041.0,2301630327.0,2301630327.0,0.0005177695679537333,2025.0,4.0,0.0005177695679536853,0.030138301777278276,Caixa,Títulos de Renda Fixa (PF),
2025-04-02,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2304003554.0,1181512.39,2304003554.0,2302822041.0,2302822041.0,0.000513071513544715,2025.0,4.0,0.00103110673431428,0.030666836394931396,Caixa,Títulos de Renda Fixa (PF),
2025-04-03,1295,LCI BRADESCO - 12/01/2026,0.0,Caixa >> Títulos de Renda Fixa (PF),2305336675.0,1333121.0,2305336675.0,2304003554.0,2304003554.0,0.0005786106526118666,2025.0,4.0,0.0016103139962664326,0.03126319120576326,Caixa,Títulos de Renda Fixa (PF),
