overview_date,portfolio_id,book_name,instrument_name,asset_value,dtd_ativo_pct,dtd_ativo_fin,exposure_value,asset_value_ontem,exposure_value_ontem
5/28/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26080688.36,-0.029265236,-786267.82,26080688.36,26866956.18,26866956.18
5/28/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33919750,-0.006276151,-214230,33919750,34133980,34133980
5/28/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54503737.11,-0.017766497,-985855.71,54503737.11,55489592.82,55489592.82
5/29/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274173963.5,-0.000261583,-71738.04,274173963.5,274245701.5,274245701.5
5/29/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26053277.96,-0.001050985,-27410.4,26053277.96,26080688.36,26080688.36
5/29/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33919750,0,0,33919750,33919750,33919750
5/29/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53423990.38,-0.019810508,-1079746.73,53423990.38,54503737.11,54503737.11
5/30/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274334131,0.000584182,160167.49,274334131,274173963.5,274173963.5
5/30/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26112546.89,0.002274913,59268.93,26112546.89,26053277.96,26053277.96
5/30/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33491290,-0.012631579,-428460,33491290,33919750,33919750
5/30/2025,1295,Risco >> Renda Variável Próprio,SOJA3,52578971.2,-0.015817223,-845019.18,52578971.2,53423990.38,53423990.38
6/2/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274643692.1,0.001128409,309561.11,274643692.1,274334131,274334131
6/2/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26424833.89,0.01195927,312287,26424833.89,26112546.89,26112546.89
6/2/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33348470,-0.004264392,-142820,33348470,33491290,33491290
6/2/2025,1295,Risco >> Renda Variável Próprio,SOJA3,52485080.18,-0.001785714,-93891.02,52485080.18,52578971.2,52578971.2
6/3/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275054415.2,0.001495476,410723.13,275054415.2,274643692.1,274643692.1
6/3/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26458135.76,0.001260249,33301.87,26458135.76,26424833.89,26424833.89
6/3/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33384175,0.001070664,35705,33384175,33348470,33348470
6/3/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54175118.54,0.032200358,1690038.36,54175118.54,52485080.18,52485080.18
6/4/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275226888.3,0.000627051,172473.07,275226888.3,275054415.2,275054415.2
6/4/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26246620.36,-0.007994343,-211515.4,26246620.36,26458135.76,26458135.76
6/4/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33955455,0.017112299,571280,33955455,33384175,33384175
6/4/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53658717.93,-0.009532062,-516400.61,53658717.93,54175118.54,54175118.54
6/5/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274377908.4,-0.003084655,-848979.92,274377908.4,275226888.3,275226888.3
6/5/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26196549.47,-0.001907708,-50070.89,26196549.47,26246620.36,26246620.36
6/5/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33812635,-0.004206099,-142820,33812635,33955455,33955455
6/5/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53799554.46,0.002624672,140836.53,53799554.46,53658717.93,53658717.93
6/6/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274475490.9,0.00035565,97582.47,274475490.9,274377908.4,274377908.4
6/6/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26111746.48,-0.003237182,-84802.99,26111746.48,26196549.47,26196549.47
6/6/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32955715,-0.025343189,-856920,32955715,33812635,33812635
6/6/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53189262.83,-0.011343805,-610291.63,53189262.83,53799554.46,53799554.46
6/9/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274276731.9,-0.000724141,-198758.99,274276731.9,274475490.9,274475490.9
6/9/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26043003.98,-0.002632627,-68742.5,26043003.98,26111746.48,26111746.48
6/9/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32741485,-0.006500542,-214230,32741485,32955715,32955715
6/9/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53470935.89,0.005295675,281673.06,53470935.89,53189262.83,53189262.83
6/10/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275018634.3,0.002704941,741902.44,275018634.3,274276731.9,274276731.9
6/10/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26918142.38,0.033603589,875138.4,26918142.38,26043003.98,26043003.98
6/10/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33241355,0.015267176,499870,33241355,32741485,32741485
6/10/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53564826.91,0.001755926,93891.02,53564826.91,53470935.89,53470935.89
6/11/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274771206.4,-0.000899677,-247427.94,274771206.4,275018634.3,275018634.3
6/11/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26442849.43,-0.017656974,-475292.95,26442849.43,26918142.38,26918142.38
6/11/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32741485,-0.015037594,-499870,32741485,33241355,33241355
6/11/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53893445.48,0.006134969,328618.57,53893445.48,53564826.91,53564826.91
6/12/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275237581.3,0.001697321,466374.98,275237581.3,274771206.4,274771206.4
6/12/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26246331.69,-0.007431791,-196517.74,26246331.69,26442849.43,26442849.43
6/12/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32670075,-0.002181025,-71410,32670075,32741485,32741485
6/12/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54081227.52,0.003484321,187782.04,54081227.52,53893445.48,53893445.48
6/13/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274591060.2,-0.002348957,-646521.18,274591060.2,275237581.3,275237581.3
6/13/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26136125.87,-0.004198904,-110205.82,26136125.87,26246331.69,26246331.69
6/13/2025,1295,Risco >> Renda Variável Próprio,DEXP3,31598925,-0.032786885,-1071150,31598925,32670075,32670075
6/13/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53611772.42,-0.008680556,-469455.1,53611772.42,54081227.52,54081227.52
6/16/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,276003574.7,0.005144066,1412514.55,276003574.7,274591060.2,274591060.2
6/16/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,24747406.56,-0.053134092,-1388719.31,24747406.56,26136125.87,26136125.87
6/16/2025,1295,Risco >> Renda Variável Próprio,DEXP3,31813155,0.006779661,214230,31813155,31598925,31598925
6/16/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54409846.09,0.014886165,798073.67,54409846.09,53611772.42,53611772.42
6/17/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,276250358,0.000894131,246783.33,276250358,276003574.7,276003574.7
6/17/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,24413744.95,-0.01348269,-333661.61,24413744.95,24747406.56,24747406.56
6/17/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32562960,0.023569024,749805,32562960,31813155,31813155
6/17/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53095371.81,-0.024158758,-1314474.28,53095371.81,54409846.09,54409846.09
6/18/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,276052162.8,-0.000717448,-198195.22,276052162.8,276250358,276250358
6/18/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,26471152.09,0.084272493,2057407.14,26471152.09,24413744.95,24413744.95
6/18/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33348470,0.024122807,785510,33348470,32562960,32562960
6/18/2025,1295,Risco >> Renda Variável Próprio,SOJA3,56052938.94,0.055702918,2957567.13,56052938.94,53095371.81,53095371.81
6/20/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274757709,-0.004689164,-1294453.85,274757709,276052162.8,276052162.8
6/20/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,25463606.62,-0.038062018,-1007545.47,25463606.62,26471152.09,26471152.09
6/20/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32277320,-0.032119914,-1071150,32277320,33348470,33348470
6/20/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54128173.03,-0.034338358,-1924765.91,54128173.03,56052938.94,56052938.94
6/23/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,274582502,-0.000637678,-175206.96,274582502,274757709,274757709
6/23/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,24462241.29,-0.039325353,-1001365.33,24462241.29,25463606.62,25463606.62
6/23/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32491550,0.006637168,214230,32491550,32277320,32277320
6/23/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53470935.89,-0.012142238,-657237.14,53470935.89,54128173.03,54128173.03
6/24/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275919330,0.004868584,1336828.02,275919330,274582502,274582502
6/24/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,23980322.08,-0.019700534,-481919.21,23980322.08,24462241.29,24462241.29
6/24/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32527255,0.001098901,35705,32527255,32491550,32491550
6/24/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53470935.89,0,0,53470935.89,53470935.89,53470935.89
6/25/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,275517944.4,-0.001454721,-401385.64,275517944.4,275919330,275919330
6/25/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,23246513.24,-0.030600458,-733808.84,23246513.24,23980322.08,23980322.08
6/25/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32027385,-0.015367728,-499870,32027385,32527255,32527255
6/25/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53846499.97,0.007023705,375564.08,53846499.97,53470935.89,53470935.89
6/26/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,276624732.3,0.004017117,1106787.92,276624732.3,275517944.4,275517944.4
6/26/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,23432428.97,0.007997575,185915.73,23432428.97,23246513.24,23246513.24
6/26/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32741485,0.022296544,714100,32741485,32027385,32027385
6/26/2025,1295,Risco >> Renda Variável Próprio,SOJA3,54315955.07,0.008718396,469455.1,54315955.07,53846499.97,53846499.97
6/27/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,276115234.9,-0.001841836,-509497.39,276115234.9,276624732.3,276624732.3
6/27/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,23361521.46,-0.003026042,-70907.51,23361521.46,23432428.97,23432428.97
6/27/2025,1295,Risco >> Renda Variável Próprio,DEXP3,32670075,-0.002181025,-71410,32670075,32741485,32741485
6/27/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53611772.42,-0.012964564,-704182.65,53611772.42,54315955.07,54315955.07
6/30/2025,1295,Risco >> Renda Variável Próprio,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,277278056.1,0.004211362,1162821.16,277278056.1,276115234.9,276115234.9
6/30/2025,1295,Risco >> Renda Variável Próprio,ES INVESTIMENTOS FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR,23631426.65,0.011553408,269905.19,23631426.65,23361521.46,23361521.46
6/30/2025,1295,Risco >> Renda Variável Próprio,DEXP3,33027125,0.010928962,357050,33027125,32670075,32670075
6/30/2025,1295,Risco >> Renda Variável Próprio,SOJA3,53987336.5,0.007005254,375564.08,53987336.5,53611772.42,53611772.42
12/31/2024,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,87297260.18,-0.0000322,-2808.18,87297260.18,,
12/31/2024,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,193742275.4,0.000247871,48011.14,193742275.4,,
1/2/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,86459752.13,-0.00959375,-837508.05,86459752.13,87297260.18,87297260.18
1/2/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,193173831.2,-0.002934023,-568444.26,193173831.2,193742275.4,193742275.4
1/3/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84727415.63,-0.020036334,-1732336.5,84727415.63,86459752.13,86459752.13
1/3/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,192200142.6,-0.005040478,-973688.53,192200142.6,193173831.2,193173831.2
1/6/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,85507311.9,0.009204769,779896.27,85507311.9,84727415.63,84727415.63
1/6/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,194541267.8,0.012180663,2341125.18,194541267.8,192200142.6,192200142.6
1/7/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,85648268.28,0.001648472,140956.38,85648268.28,85507311.9,85507311.9
1/7/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,196248153.6,0.008773901,1706885.79,196248153.6,194541267.8,194541267.8
1/8/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84455675.88,-0.013924303,-1192592.4,84455675.88,85648268.28,85648268.28
1/8/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,194446476.6,-0.009180606,-1801677,194446476.6,196248153.6,196248153.6
1/9/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84072077.06,-0.004542014,-383598.82,84072077.06,84455675.88,84455675.88
1/9/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,195139416.5,0.003563654,692939.87,195139416.5,194446476.6,194446476.6
1/10/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84363050.18,0.003460996,290973.12,84363050.18,84072077.06,84072077.06
1/10/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,193790549.8,-0.006912323,-1348866.66,193790549.8,195139416.5,195139416.5
1/13/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84093730.05,-0.003192394,-269320.13,84093730.05,84363050.18,84363050.18
1/13/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,194071664,0.001450608,281114.18,194071664,193790549.8,193790549.8
1/14/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,84669971.62,0.006852373,576241.57,84669971.62,84093730.05,84093730.05
1/14/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,194220265.6,0.000765705,148601.57,194220265.6,194071664,194071664
1/15/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,87520651.59,0.033668134,2850679.97,87520651.59,84669971.62,84669971.62
1/15/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,197738383.2,0.018114061,3518117.66,197738383.2,194220265.6,194220265.6
1/16/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,86852905.82,-0.00762958,-667745.77,86852905.82,87520651.59,87520651.59
1/16/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,196027150.9,-0.008654022,-1711232.35,196027150.9,197738383.2,197738383.2
1/17/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,88623126.22,0.020381821,1770220.4,88623126.22,86852905.82,86852905.82
1/17/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,196973188,0.004826052,946037.14,196973188,196027150.9,196027150.9
1/20/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,88946499.34,0.003648857,323373.12,88946499.34,88623126.22,88623126.22
1/20/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,197289607,0.001606406,316418.95,197289607,196973188,196973188
1/21/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,89691611.29,0.00837708,745111.95,89691611.29,88946499.34,88946499.34
1/21/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,169255113.7,0.004893855,965506.75,169255113.7,197289607,197289607
1/22/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,88917587.48,-0.008629835,-774023.81,88917587.48,89691611.29,89691611.29
1/22/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,170538377.4,0.007581831,1283263.66,170538377.4,169255113.7,169255113.7
1/23/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,89116040.86,0.00223188,198453.38,89116040.86,88917587.48,88917587.48
1/23/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,169586027.1,-0.005584375,-952350.25,169586027.1,170538377.4,170538377.4
1/24/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,89533841.17,0.004688273,417800.31,89533841.17,89116040.86,89116040.86
1/24/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,169846363.1,0.001535127,260336.02,169846363.1,169586027.1,169586027.1
1/27/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92705024.27,0.035418821,3171183.1,92705024.27,89533841.17,89533841.17
1/27/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,172663606,0.016587007,2817242.82,172663606,169846363.1,169846363.1
1/28/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,91408714.75,-0.013983164,-1296309.52,91408714.75,92705024.27,92705024.27
1/28/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,172271816.5,-0.002269091,-391789.45,172271816.5,172663606,172663606
1/29/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,91119154.55,-0.003167753,-289560.2,91119154.55,91408714.75,91408714.75
1/29/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,171567837.3,-0.004086445,-703979.24,171567837.3,172271816.5,172271816.5
1/30/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,93761031.5,0.028993651,2641876.95,93761031.5,91119154.55,91119154.55
1/30/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175819054.4,0.024778637,4251217.12,175819054.4,171567837.3,171567837.3
1/31/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92832725.7,-0.009900764,-928305.8,92832725.7,93761031.5,93761031.5
1/31/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,174485392.2,-0.007585425,-1333662.23,174485392.2,175819054.4,175819054.4
2/3/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92853672.24,0.000225637,20946.54,92853672.24,92832725.7,92832725.7
2/3/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175431549.7,0.00542256,946157.55,175431549.7,174485392.2,174485392.2
2/4/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92464095,-0.004195604,-389577.24,92464095,92853672.24,92853672.24
2/4/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175686986.5,0.001456048,255436.83,175686986.5,175431549.7,175431549.7
2/5/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92404990.81,-0.000639212,-59104.19,92404990.81,92464095,92464095
2/5/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175244471.9,-0.002518767,-442514.64,175244471.9,175686986.5,175686986.5
2/6/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,93276788.65,0.009434532,871797.84,93276788.65,92404990.81,92404990.81
2/6/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175914467.3,0.003823204,669995.38,175914467.3,175244471.9,175244471.9
2/7/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,92048696.65,-0.013166105,-1228092,92048696.65,93276788.65,93276788.65
2/7/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,174333517.4,-0.008987038,-1580949.92,174333517.4,175914467.3,175914467.3
2/10/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,93117835.21,0.011614923,1069138.56,93117835.21,92048696.65,92048696.65
2/10/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,175159879.3,0.004740121,826361.91,175159879.3,174333517.4,174333517.4
2/11/2025,1295,Risco >> Renda Variável Terceiros,GERAÇÃO FUTURO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,93759115.23,0.006886758,641280.02,93759115.23,93117835.21,93117835.21
2/11/2025,1295,Risco >> Renda Variável Terceiros,CSHG BRONCOS,176824422.6,0.009502994,1664543.31,176824422.6,175159879.3,175159879.3
