date,portfolio_id,profitability_in_day,profitability_in_month,profitability_in_year
2025-04-01,1203,0.0014010745,0.0014010745,0.0300365737
2025-04-01,1695,0.0043656973,0.0043656973,-0.0146291606
2025-04-01,1693,0.0310450812,0.0310450812,
2025-04-02,1607,0.0063767195,0.0040547706,-0.0699580909
2025-04-02,1247,0.0030595438,0.0104594716,0.0889487404
2025-04-02,1608,0.0063319864,0.0041984498,-0.055450114
2025-04-02,1208,0.0149367285,0.0176925199,0.0096283843
2025-04-02,1875,,,
2025-04-02,1206,0.0004910412,0.0024214828,6.24537e-05
2025-04-02,1273,-0.0008674776,-0.0004212314,0.0233175185
2025-04-02,1211,-0.0006977271,0.0009029097,0.0419758073
2025-04-02,1232,-0.046113624,-0.0462527966,-0.9798707217
2025-04-02,1295,0.0025490661,0.0046875274,0.0369321109
2025-04-02,1175,0.0084779633,0.0136585953,0.0539793573
2025-04-02,1210,0.0012366136,0.0012472713,0.0500655235
2025-04-02,1209,0.0130084613,0.0152996871,0.0093081781
2025-04-02,1205,0.0004221345,0.0020053172,0.0140553508
2025-04-02,1296,0.0059074365,0.0076652028,-0.1370739893
2025-04-02,1695,0.0036581564,0.0080398241,-0.0110245199
2025-04-02,1204,0.000425508,0.0020023644,0.0138292941
2025-04-02,1297,0.005241399,0.0068087798,0.0050010319
2025-04-02,1234,-0.7305152847,-0.730513015,-0.9835371245
2025-04-02,1694,-3.2096e-06,0.0047240412,
2025-04-02,1157,0.0004300503,0.0003558379,0.0933691922
2025-04-02,1517,0.0317823231,0.041497069,0.1289587826
2025-04-02,1233,0.0001524959,0.0003164771,-0.3232939993
2025-04-02,1203,-0.0002273725,0.0011733834,0.0298023717
2025-04-02,1676,0.0001159108,0.0002324706,
2025-04-02,1693,0.0002227481,0.0312747446,
2025-04-02,1270,0.0039432997,0.00513109,0.0037794041
2025-04-03,1296,-0.0011860515,0.0064700599,-0.1380974641
2025-04-03,1232,-0.0001471291,-0.0463931206,-0.9798736833
2025-04-03,1517,0.0187837641,0.0610603043,0.1501648781
2025-04-03,1175,-0.0004821141,0.0131698961,0.053471219
2025-04-03,1676,0.0001161409,0.0003486385,
2025-04-03,1233,0.0001667993,0.0004833292,-0.3231811252
2025-04-03,1211,0.0075003199,0.0084100018,0.0497909593
2025-04-03,1157,0.000410051,0.0007660349,0.0938175293
2025-04-03,1270,-0.0136289195,-0.0085677607,-0.0099010245
2025-04-03,1203,0.0057482812,0.0069284096,0.0357219654
2025-04-03,1210,0.0028237109,0.0040745041,0.053030605
2025-04-03,1693,0.0002232889,0.0315050169,
2025-04-03,1204,0.0043277057,0.0063387358,0.018216849
2025-04-03,1273,-0.0016872279,-0.0021077486,0.0215909487
2025-04-03,1208,-0.0078831964,0.0096698498,0.0016692854
2025-04-03,1234,-5.869e-07,-0.7305131732,-0.9835371342
2025-04-03,1694,-3.1474e-06,0.0047208789,
2025-04-03,1695,0.0036226418,0.0116915914,-0.0074418159
2025-04-03,1607,-0.0285789298,-0.0246400402,-0.0965376935
2025-04-03,1295,0.0020626101,0.0067598061,0.0390708975
2025-04-03,1205,0.0042532768,0.0062671232,0.0183684089
2025-04-03,1608,-0.0278943569,-0.0238130202,-0.0817977257
2025-04-03,1875,,,
2025-04-03,1247,0.0123469116,0.0229355254,0.1023938943
2025-04-03,1297,-0.0007993037,0.0060040337,0.0041977308
2025-04-03,1206,0.0088754127,0.0113183872,0.0089384207
2025-04-03,1209,-0.0066551792,0.0085426857,0.0025910513
2025-04-04,1875,,,
2025-04-04,1175,-0.0083681037,0.0046915854,0.0446556625
2025-04-04,1205,-0.0007207111,0.0055418953,0.0176344595
2025-04-04,1232,-0.000262351,-0.0466433004,-0.9798789634
2025-04-04,1517,-0.0083492663,0.0522012292,0.1405618452
2025-04-04,1695,-0.0172181497,-0.0057278659,-0.0245318314
2025-04-04,1608,0.008032371,-0.0159719242,-0.0744223844
2025-04-04,1607,0.0084617165,-0.0163868208,-0.0888928515
2025-04-04,1204,-0.0005893881,0.0057456117,0.0176167241
2025-04-04,1157,-0.0003115252,0.000454271,0.0934767775
2025-04-04,1247,-0.018285952,0.0042301755,0.0822355724
2025-04-04,1210,0.000277114,0.0043527473,0.0533224146
2025-04-04,1273,-0.0103837855,-0.0124696477,0.0109829673
2025-04-04,1211,0.0013542357,0.0097756267,0.0512126237
2025-04-04,1203,0.0007778299,0.0077116287,0.036527581
2025-04-04,1295,-0.0019553496,0.0047912387,0.0370391506
2025-04-04,1296,0.0002587697,0.0067305039,-0.1378744298
2025-04-04,1676,0.0001188668,0.0004675469,
2025-04-04,1209,0.0012482529,0.0098016021,0.0038425385
2025-04-04,1208,0.0011646428,0.0108457546,0.0028358724
2025-04-04,1206,0.0032456862,0.0146008093,0.0122131183
2025-04-04,1693,0.000230042,0.0317423064,
2025-04-04,1233,0.0004502304,0.0009337772,-0.3228764008
2025-04-04,1234,1.48166e-05,-0.7305091803,-0.9835368903
2025-04-04,1694,-3.0881e-06,0.0047177762,
2025-04-04,1270,-0.0036109774,-0.0121478002,-0.0134762497
2025-04-04,1297,0.000344056,0.0063501555,0.004543231
2025-04-07,1270,0.0042869391,-0.0079129379,-0.0092470824
2025-04-07,1206,0.0020916715,0.0167230209,0.0143303356
2025-04-07,1205,-0.0001452371,0.0053958533,0.0174866612
2025-04-07,1233,-0.026408602,-0.0254994845,-0.3407582884
2025-04-07,1204,-7.14766e-05,0.0056737244,0.0175439882
2025-04-07,1175,-0.004249832,0.0004218148,0.0402160514
2025-04-07,1676,0.0001171215,0.0005847232,
2025-04-07,1297,-0.0006912262,0.0056545398,0.0038488644
2025-04-07,1296,-0.000689268,0.0060365967,-0.1384686654
2025-04-07,1209,-0.0017309767,0.008053659,0.0021049104
2025-04-07,1208,-0.0019221596,0.0089027477,0.0009082618
2025-04-07,1234,-5.8271e-06,-0.7305107506,-0.9835369862
2025-04-07,1203,0.0007216375,0.0084388313,0.0372755782
2025-04-07,1295,-0.0008229244,0.0039643713,0.0361857457
2025-04-07,1608,0.0068061351,-0.0092744961,-0.0681227781
2025-04-07,1693,0.0003174485,0.0320698315,
2025-04-07,1232,-8.61923e-05,-0.0467254724,-0.9798806977
2025-04-07,1210,-0.0029765151,0.0013632761,0.0501871844
2025-04-07,1695,-0.0050870104,-0.0107857386,-0.0294940482
2025-04-07,1273,0.0073775258,-0.005184117,0.0184415203
2025-04-07,1875,,,
2025-04-07,1517,-0.0154517981,0.0359428281,0.1229381138
2025-04-07,1694,8.8961e-06,0.0047267143,
2025-04-07,1247,-0.0094923605,-0.0053023394,0.0719626021
2025-04-07,1211,0.0005772608,0.0103585306,0.0518194476
2025-04-07,1607,0.0073096361,-0.0091969663,-0.0822329898
2025-04-07,1157,-9.3026e-06,0.0004449641,0.0934666054
2025-04-08,1204,-0.0001942002,0.0054784223,0.0173463809
2025-04-08,1676,0.0001160507,0.0007008418,
2025-04-08,1270,-0.0014920072,-0.009393139,-0.0107252929
2025-04-08,1203,-0.0005861746,0.00784771,0.0366675535
2025-04-08,1247,0.0003742729,-0.0049300509,0.0723638088
2025-04-08,1234,-0.0001103911,-0.7305404999,-0.9835388036
2025-04-08,1296,-0.0048059576,0.0012016274,-0.1426091485
2025-04-08,1211,-0.00167864,0.0086625023,0.0500538214
2025-04-08,1205,-0.0002999331,0.0050943018,0.0171814832
2025-04-08,1695,-0.0016867094,-0.0124542556,-0.0311310097
2025-04-08,1232,-0.0003054624,-0.047016662,-0.9798868434
2025-04-08,1517,-0.0349164698,-0.0002286383,0.0837290789
2025-04-08,1297,-0.0042311025,0.0013995123,-0.000398523
2025-04-08,1608,0.0027956221,-0.0065048019,-0.0655176014
2025-04-08,1875,,,
2025-04-08,1273,-0.0019780079,-0.0071518707,0.016427035
2025-04-08,1233,0.0002292308,-0.0252760989,-0.3406071699
2025-04-08,1693,0.0002224574,0.0322994231,
2025-04-08,1175,-0.0130850954,-0.0126688,0.0266047251
2025-04-08,1157,-0.0004192357,2.55419e-05,0.0930081851
2025-04-08,1694,-3.6614e-06,0.0047230355,
2025-04-08,1210,-0.0016908048,-0.0003298337,0.0484115228
2025-04-08,1208,-0.0126181054,-0.0038276934,-0.0117213041
2025-04-08,1209,-0.0106642873,-0.0026965148,-0.0085818243
2025-04-08,1607,0.0028114973,-0.0064113262,-0.0796526903
2025-04-08,1206,0.0029737523,0.0197465035,0.0173467029
2025-04-08,1295,-0.0037991031,0.0001502071,0.0322491692
2025-04-09,1607,0.0308365191,0.0242274899,-0.0512723828
2025-04-09,1203,-0.0007575368,0.0070842282,0.0358822397
2025-04-09,1234,1.13748e-05,-0.7305374348,-0.9835386163
2025-04-09,1676,0.0001169222,0.000817846,
2025-04-09,1608,0.0309213321,0.024215393,-0.0366221608
2025-04-09,1247,0.0151408076,0.0101361116,0.0886002629
2025-04-09,1694,-1.53485e-05,0.0047076145,
2025-04-09,1297,0.0095919133,0.0110048497,0.0091895677
2025-04-09,1270,0.0214932116,0.0118981838,0.0105373977
2025-04-09,1206,-0.0009242992,0.0188039526,0.0164063701
2025-04-09,1208,0.0252387891,0.0213144893,0.0132216534
2025-04-09,1210,0.0032433709,0.0029124674,0.0518119103
2025-04-09,1517,0.0203843213,0.0201510223,0.1058201608
2025-04-09,1296,0.0106315209,0.0118459234,-0.1334937798
2025-04-09,1875,,,
2025-04-09,1209,0.0222696599,0.0195130945,0.0134967212
2025-04-09,1695,0.0188291283,0.0061403699,-0.0128880511
2025-04-09,1204,0.0025205384,0.0080127693,0.0199106416
2025-04-09,1232,-0.0002729734,-0.0472768011,-0.9798923338
2025-04-09,1233,0.000311162,-0.0249728018,-0.3404019919
2025-04-09,1175,0.0206356893,0.0077054599,0.0477894213
2025-04-09,1211,-0.0023596845,0.006282377,0.0475760256
2025-04-09,1295,0.0058107117,0.0059617917,0.0382472715
2025-04-09,1273,0.0001064395,-0.0070461924,0.016535223
2025-04-09,1157,1.30188e-05,3.8561e-05,0.0930224148
2025-04-09,1205,0.0026553409,0.0077631699,0.0198824469
2025-04-09,1693,0.0002246019,0.0325312795,
2025-04-10,1208,-0.0136992302,0.0073232669,-0.0006587032
2025-04-10,1211,-0.0016644886,0.0046074314,0.0458323471
2025-04-10,1247,-0.0081296408,0.0019240679,0.0797503337
2025-04-10,1273,-0.0023386098,-0.0093683239,0.0141579437
2025-04-10,1234,-0.0001019987,-0.7305649197,-0.9835402954
2025-04-10,1607,-0.0112606234,0.0126940498,-0.0619556473
2025-04-10,1694,-3.5309e-06,0.0047040669,
2025-04-10,1875,,,
2025-04-10,1210,-0.0028085647,9.57228e-05,0.0488578285
2025-04-10,1295,-0.0038232073,0.0021157912,0.0342778369
2025-04-10,1270,-0.0108595053,0.0009094701,-0.0004365385
2025-04-10,1297,-0.0050729438,0.0058760789,0.0040700057
2025-04-10,1608,-0.0114213637,0.0125174564,-0.0476252495
2025-04-10,1157,0.0003133004,0.0003518736,0.0933648593
2025-04-10,1175,-0.0127010569,-0.0050934645,0.0344813881
2025-04-10,1233,0.0001670319,-0.0248099411,-0.3402918179
2025-04-10,1205,-0.0014333378,0.0063187048,0.0184206108
2025-04-10,1203,-0.0008366157,0.0062416856,0.0350156042
2025-04-10,1296,-0.0056962844,0.0060821613,-0.1384296457
2025-04-10,1676,0.000116629,0.0009345704,
2025-04-10,1232,-3.50318e-05,-0.0473101768,-0.9798930382
2025-04-10,1209,-0.0120667019,0.0072109338,0.0012671583
2025-04-10,1517,-0.0207336639,-0.001000446,0.0828924572
2025-04-10,1693,0.0002238307,0.0327623918,
2025-04-10,1204,-0.0012705495,0.0067320391,0.0186147945
2025-04-10,1695,-0.0076898447,-0.0015966932,-0.0204787887
2025-04-10,1206,0.0032480046,0.0221130325,0.0197076627
2025-04-11,1297,0.0032412497,0.0091363745,0.0073244473
2025-04-11,1676,0.0001152208,0.001049899,
2025-04-11,1208,0.0049381142,0.0122975443,0.0042761582
2025-04-11,1204,0.0032554013,0.0100093559,0.0219307945
2025-04-11,1296,0.0032730948,0.0093751636,-0.1356096442
2025-04-11,1247,0.0134516371,0.0154015869,0.0942747434
2025-04-11,1270,0.0058475723,0.0067623606,0.005408481
2025-04-11,1694,-3.8311e-06,0.0047002177,
2025-04-11,1175,0.0053830964,0.0002622132,0.0400501012
2025-04-11,1608,0.0076490559,0.0202622591,-0.0403404818
2025-04-11,1232,-3.75517e-05,-0.0473459519,-0.9798937932
2025-04-11,1209,0.0047488851,0.0119940629,0.0060220611
2025-04-11,1517,0.0009138931,-8.74672e-05,0.0838821052
2025-04-11,1273,0.0029620056,-0.0064340673,0.0171618852
2025-04-11,1211,0.0044210992,0.0090489005,0.0504560757
2025-04-11,1875,,,
2025-04-11,1205,0.0032661124,0.0096054549,0.0217468871
2025-04-11,1233,0.000164223,-0.0246497924,-0.3401834786
2025-04-11,1693,0.0002203007,0.0329899101,
2025-04-11,1295,0.0030557863,0.0051780429,0.037438369
2025-04-11,1157,0.0001927746,0.0005447161,0.0935756323
2025-04-11,1234,-3.6852e-06,-0.7305659126,-0.983540356
2025-04-11,1206,0.0043539998,0.0265633125,0.0241474697
2025-04-11,1203,0.0037053276,0.0099701407,0.0388506761
2025-04-11,1695,0.0090593101,0.0074481518,-0.0116050023
2025-04-11,1607,0.0075328435,0.0203225157,-0.0548895059
2025-04-11,1210,0.0036538767,0.0037499493,0.0526902257
2025-04-14,1232,-0.0001536788,-0.0474923546,-0.9798968831
2025-04-14,1247,0.0120833876,0.0276710778,0.1074972893
2025-04-14,1234,-1.79065e-05,-0.7305707372,-0.9835406508
2025-04-14,1233,0.0001658261,-0.0244880539,-0.3400740638
2025-04-14,1270,-0.0004861172,0.006272956,0.0049197346
2025-04-14,1694,-1.20387e-05,0.0046881224,
2025-04-14,1210,0.0038901071,0.0076546442,0.0567853034
2025-04-14,1273,0.0004610468,-0.0059759869,0.0176308445
2025-04-14,1203,0.0029482529,0.0129477882,0.0419134707
2025-04-14,1208,0.0063144731,0.0186896699,0.010617633
2025-04-14,1297,0.0031484804,0.0123136207,0.0104959887
2025-04-14,1209,0.0057545996,0.0178176836,0.0118113153
2025-04-14,1205,0.0023171071,0.0119448189,0.0241143841
2025-04-14,1204,0.0021753334,0.012206463,0.0241538347
2025-04-14,1607,-0.0017733764,0.0185130998,-0.0565655425
2025-04-14,1693,0.0002247731,0.0332220985,
2025-04-14,1875,,,
2025-04-14,1676,0.0001042493,0.0011542578,
2025-04-14,1157,0.0007984998,0.001343651,0.0944488523
2025-04-14,1296,0.0034281572,0.0128354604,-0.1326463781
2025-04-14,1608,-0.0015224959,0.018708914,-0.0418015595
2025-04-14,1175,0.0072382639,0.0075023751,0.0475782584
2025-04-14,1295,0.0033387437,0.0085340747,0.0409021098
2025-04-14,1517,0.0187236541,0.0186345492,0.1041763389
2025-04-14,1695,0.0091152301,0.0166312736,-0.0025955544
2025-04-14,1206,-0.0016729057,0.0248459689,0.0224341675
2025-04-14,1211,0.004857254,0.0139501074,0.0555584077
2025-04-15,1208,0.0040719613,0.0228377349,0.0147328289
2025-04-15,1211,-0.0006204761,0.0133209755,0.0549034589
2025-04-15,1270,-0.0060135166,0.0002217169,-0.0011233669
2025-04-15,1273,0.000225665,-0.0057516704,0.0178604882
2025-04-15,1205,0.0006123499,0.0125644833,0.0247415005
2025-04-15,1232,-0.000393635,-0.0478672951,-0.9799047964
2025-04-15,1295,-0.0005346839,0.0079948278,0.0403455562
2025-04-15,1175,-0.0024805146,0.0050032508,0.0449797252
2025-04-15,1204,0.0006184229,0.0128324347,0.0247871949
2025-04-15,1607,0.0070821592,0.0257263718,-0.0498839895
2025-04-15,1209,0.0035738765,0.0214552384,0.0154274041
2025-04-15,1206,0.0008797994,0.0257476277,0.0233337045
2025-04-15,1234,2.27213e-05,-0.7305646154,-0.9835402768
2025-04-15,1695,0.0027102567,0.0193866054,0.0001076676
2025-04-15,1517,0.0030970582,0.0217893198,0.1075960374
2025-04-15,1203,2.805e-07,0.0129480723,0.041913763
2025-04-15,1233,0.0004491288,-0.0240499233,-0.339777672
2025-04-15,1157,-0.0001710942,0.0011723268,0.0942615984
2025-04-15,1297,0.0021387204,0.0144786766,0.0126571572
2025-04-15,1608,0.0069882439,0.0258279003,-0.0351054351
2025-04-15,1210,0.0004382297,0.0080962284,0.0572484182
2025-04-15,1694,-4.8111e-06,0.0046832887,
2025-04-15,1247,0.0019560343,0.0296812378,0.1096635921
2025-04-15,1875,,,
2025-04-15,1693,0.0002191782,0.0334485583,
2025-04-15,1676,0.0001147854,0.0012691757,
2025-04-15,1296,0.0018833457,0.0147429798,-0.1310128513
2025-04-16,1204,0.000902816,0.0137468361,0.0257123892
2025-04-16,1157,0.0003497593,0.0015224962,0.0946443266
2025-04-16,1693,0.0002229915,0.0336790086,
2025-04-16,1297,-0.0019845571,0.0124653856,0.0106474812
2025-04-16,1296,-0.0021850865,0.0125256786,-0.1329116634
2025-04-16,1211,0.0017796091,0.0151242908,0.0567807748
2025-04-16,1608,-0.0149575813,0.0104839961,-0.049537924
2025-04-16,1694,-9.8381e-06,0.0046734044,
2025-04-16,1295,-0.0004590459,0.0075321118,0.0398679897
2025-04-16,1208,-0.0068988663,0.015781314,0.0077323227
2025-04-16,1175,-0.0040979427,0.000884805,0.0406974581
2025-04-16,1247,-0.0024469274,0.0271616825,0.1069483258
2025-04-16,1676,9.65372e-05,0.0013658356,
2025-04-16,1607,-0.0152442412,0.0100899515,-0.0643677872
2025-04-16,1203,0.0015174528,0.0144851733,0.043494818
2025-04-16,1205,0.000846594,0.0134217143,0.0256090405
2025-04-16,1875,,,
2025-04-16,1695,-0.0037427128,0.0155713341,-0.0036354481
2025-04-16,1210,0.0005599751,0.0086607372,0.057840451
2025-04-16,1209,-0.0060993342,0.0152250414,0.0092339729
2025-04-16,1273,0.0023436397,-0.0034215104,0.0202459866
2025-04-16,1234,-3.3762e-06,-0.7305655251,-0.9835403324
2025-04-16,1270,-0.0082326846,-0.008012793,-0.0093468031
2025-04-16,1233,0.0001682608,-0.0238857092,-0.3396665825
2025-04-16,1517,0.0045989523,0.0264884802,0.1126898188
2025-04-16,1206,0.0029861098,0.0288106228,0.0263894914
2025-04-16,1232,-0.0001524208,-0.0480124199,-0.9799078594
2025-04-17,1206,0.0004576882,0.0292814974,0.0268592578
2025-04-17,1209,0.0009890116,0.0162291108,0.010232117
2025-04-17,1234,-2.9802e-06,-0.7305663281,-0.9835403814
2025-04-17,1607,-0.0027553659,0.007306784,-0.0669457963
2025-04-17,1208,0.000464984,0.0162536362,0.0082009022
2025-04-17,1296,0.0002854745,0.0128147288,-0.1326641318
2025-04-17,1517,0.0058812106,0.0325254752,0.119233782
2025-04-17,1204,4.95365e-05,0.0137970536,0.0257631995
2025-04-17,1210,0.0020583568,0.010736921,0.0600178642
2025-04-17,1608,-0.0024669676,0.0079911648,-0.0518826832
2025-04-17,1875,,,
2025-04-17,1157,-0.0009461886,0.000574867,0.0936085866
2025-04-17,1233,0.0003108724,-0.0235822622,-0.339461303
2025-04-17,1270,0.005904467,-0.0021556372,-0.003497524
2025-04-17,1676,9.47609e-05,0.0014607259,
2025-04-17,1273,0.0002451871,-0.0031771622,0.0204961378
2025-04-17,1297,0.000479311,0.0129506715,0.0111318957
2025-04-17,1175,0.0064051771,0.0072956495,0.0473633097
2025-04-17,1247,0.0119191331,0.0394045594,0.1201421903
2025-04-17,1232,-0.0001537843,-0.0481588207,-0.9799109492
2025-04-17,1203,0.0016159186,0.0161244988,0.0451810207
2025-04-17,1295,0.002598571,0.0101502556,0.0425701606
2025-04-17,1211,0.0026787061,0.0178435105,0.0596115799
2025-04-17,1694,-0.0054415166,-0.0007935426,
2025-04-17,1693,-0.0415087923,-0.0092277587,
2025-04-17,1695,0.0085551089,0.0242596574,0.0048885591
2025-04-17,1205,2.99463e-05,0.0134520626,0.0256397538
2025-04-22,1233,0.0002369407,-0.023350909,-0.3393047945
2025-04-22,1270,-0.0024291143,-0.0045795153,-0.0059181425
2025-04-22,1693,0.0437704649,0.0341388029,
2025-04-22,1694,0.0052843993,0.0044866633,
2025-04-22,1607,-0.0099735049,-0.0027395952,-0.0762516171
2025-04-22,1608,-0.0097093229,-0.0017957469,-0.0610882604
2025-04-22,1695,0.0037464104,0.0280969546,0.0086532841
2025-04-22,1676,0.0001127059,0.0015735965,
2025-04-22,1232,-0.0001522273,-0.048303717,-0.9799140073
2025-04-22,1234,-3.7891e-06,-0.730567349,-0.9835404438
2025-04-22,1209,0.0050477122,0.0213587429,0.015331478
2025-04-22,1206,0.0043416182,0.0337502447,0.0313174887
2025-04-22,1205,0.0010292572,0.0144951654,0.0266954009
2025-04-22,1204,0.0011163185,0.0149287741,0.026908278
2025-04-22,1203,1.9777e-05,0.0161445948,0.0452016913
2025-04-22,1295,0.0027005074,0.0128781738,0.045385629
2025-04-22,1210,0.0001277865,0.0108660796,0.0601533202
2025-04-22,1875,,,
2025-04-22,1157,5.56755e-05,0.0006305746,0.0936694739
2025-04-22,1247,0.0027905025,0.0423050205,0.12326795
2025-04-22,1211,-0.001318675,0.0165013057,0.0582142966
2025-04-22,1208,0.0066256125,0.0229869391,0.0148808508
2025-04-22,1297,0.002404206,0.0153860136,0.0135628651
2025-04-22,1517,0.0293158204,0.0627948066,0.1520450386
2025-04-22,1273,0.0002873868,-0.0028906885,0.0207894149
2025-04-22,1296,0.0027499472,0.0155999159,-0.1302790039
2025-04-22,1175,0.0088133292,0.0161732777,0.0565940674
2025-04-23,1295,0.0038359396,0.0167635134,0.0493956652
2025-04-23,1247,0.0097678211,0.0524860695,0.1342398304
2025-04-23,1695,0.0081240134,0.0364492281,0.016847597
2025-04-23,1694,-4.82258e-05,0.004438221,
2025-04-23,1204,0.002169352,0.0171305119,0.0291360036
2025-04-23,1676,0.0001163693,0.0016901489,
2025-04-23,1206,0.000820029,0.0345979499,0.0321631989
2025-04-23,1205,0.0022359325,0.0167635082,0.0289910226
2025-04-23,1875,,,
2025-04-23,1232,-0.0001524517,-0.0484488047,-0.9799170695
2025-04-23,1517,0.0218007462,0.0859645265,0.1771604802
2025-04-23,1693,0.0002446045,0.034391758,
2025-04-23,1296,0.0061175416,0.0218128907,-0.1249584495
2025-04-23,1607,0.0089747441,0.0062105617,-0.0679612117
2025-04-23,1211,0.0047336631,0.0213130804,0.0632235266
2025-04-23,1203,0.003206418,0.0194027791,0.0485530449
2025-04-23,1273,0.0011873758,-0.0017067449,0.0220014756
2025-04-23,1297,0.005630705,0.0211033527,0.0192699386
2025-04-23,1175,0.0095220306,0.0258493109,0.0666549886
2025-04-23,1210,0.0032220243,0.0141231147,0.0635691601
2025-04-23,1157,0.0002752077,0.0009059559,0.0939704603
2025-04-23,1233,0.000239956,-0.0231165562,-0.3391462567
2025-04-23,1209,0.0120013274,0.0336164036,0.0275168036
2025-04-23,1234,-3.3706e-06,-0.7305682572,-0.9835404993
2025-04-23,1270,0.0037751908,-0.000821613,-0.0021652937
2025-04-23,1208,0.0134929278,0.036790028,0.0285745649
2025-04-23,1608,0.0090345644,0.0072225937,-0.0526056017
2025-04-24,1517,0.1185412154,0.2146960814,0.3167025143
2025-04-24,1233,0.0001675127,-0.0229529157,-0.3390355553
2025-04-24,1234,-1.84094e-05,-0.7305732173,-0.9835408023
2025-04-24,1232,-3.46376e-05,-0.0484817642,-0.9799177651
2025-04-24,1209,0.0429975821,0.0780594098,0.0716975417
2025-04-24,1295,0.0135999643,0.0305914609,0.0636674088
2025-04-24,1695,0.0150980193,0.0520975586,0.0321999817
2025-04-24,1693,0.0002537259,0.0346542101,
2025-04-24,1204,0.0056803814,0.0229082012,0.0349818887
2025-04-24,1157,0.0001813336,0.0010874539,0.094168834
2025-04-24,1175,0.038836599,0.0656898093,0.1080802407
2025-04-24,1676,0.000130774,0.001821144,
2025-04-24,1297,0.0190661289,0.0405718409,0.0387034707
2025-04-24,1247,0.0212655553,0.0748677703,0.1583600703
2025-04-24,1211,0.0061561876,0.0276004754,0.0697689302
2025-04-24,1608,0.0089344502,0.0162215739,-0.0441411536
2025-04-24,1206,0.005784566,0.0405826501,0.0381338152
2025-04-24,1875,,,
2025-04-24,1210,0.0059641685,0.0201715159,0.0699124658
2025-04-24,1208,0.0495120757,0.0881236545,0.0795014268
2025-04-24,1296,0.0210400797,0.0433119154,-0.1065475055
2025-04-24,1694,-7.23597e-05,0.0043655401,
2025-04-24,1273,0.0012043215,-0.0005044788,0.0232322941
2025-04-24,1607,0.008674734,0.0149391707,-0.0598760231
2025-04-24,1203,0.0051877113,0.0246911465,0.0539926355
2025-04-24,1205,0.0057582848,0.0226183221,0.034916246
2025-04-24,1270,0.0065257855,0.0056988108,0.0043463614
2025-04-25,1875,,,
2025-04-25,1208,0.0096938764,0.0986717908,0.0899659803
2025-04-25,1175,0.0073018014,0.0734712647,0.1161712227
2025-04-25,1297,0.0036764074,0.044397407,0.0425221678
2025-04-25,1210,8.034e-06,0.020179712,0.0699210616
2025-04-25,1273,-2.49287e-05,-0.000529395,0.0232067861
2025-04-25,1270,0.0050862878,0.0108140844,0.0094547561
2025-04-25,1295,0.0023076239,0.0329696784,0.0661219532
2025-04-25,1203,-8.89489e-05,0.0246000014,0.053898884
2025-04-25,1693,0.000246514,0.0349092669,
2025-04-25,1204,0.000657995,0.0235812697,0.0356629016
2025-04-25,1157,0.0001944612,0.0012821266,0.0943816074
2025-04-25,1694,8.07e-08,0.0043656212,
2025-04-25,1676,0.0001171282,0.0019384856,
2025-04-25,1233,0.0002374857,-0.022720881,-0.3388785856
2025-04-25,1206,-9.79572e-05,0.0404807175,0.0380321225
2025-04-25,1296,0.0045648724,0.0480745013,-0.1024690088
2025-04-25,1517,0.0187098294,0.2374228379,0.3413377937
2025-04-25,1205,0.0006830582,0.02331683,0.0356231541
2025-04-25,1247,0.0049795909,0.0802201721,0.1641282296
2025-04-25,1234,-2.9971e-06,-0.7305740248,-0.9835408516
2025-04-25,1608,0.0050820513,0.0213860641,-0.0392834299
2025-04-25,1607,0.0050582961,0.0200730336,-0.0551205976
2025-04-25,1211,-0.0004597643,0.0271280213,0.0692770885
2025-04-25,1232,-0.0001531846,-0.0486275221,-0.9799208414
2025-04-25,1209,0.0083816907,0.0870953704,0.080680179
2025-04-25,1695,0.0037259875,0.0560176611,0.036045946
2025-04-28,1608,-0.0050547657,0.0162231968,-0.0441396271
2025-04-28,1694,1.453e-07,0.0043657672,
2025-04-28,1204,0.0013413583,0.024954259,0.0370520966
2025-04-28,1206,0.0012424624,0.0417734758,0.0393218384
2025-04-28,1175,-0.0134646794,0.0590173182,0.1011423349
2025-04-28,1234,1.08172e-05,-0.7305711103,-0.9835406736
2025-04-28,1295,-0.0033666306,0.029492051,0.0625327143
2025-04-28,1517,-0.0390032189,0.189159364,0.289021302
2025-04-28,1693,0.0002439808,0.0351617649,
2025-04-28,1247,0.0003432809,0.0805909911,0.1645278526
2025-04-28,1211,0.0016709286,0.0288442789,0.0710637742
2025-04-28,1273,-0.0006525418,-0.0011815914,0.0225391009
2025-04-28,1232,-0.0002727106,-0.0488869715,-0.9799263172
2025-04-28,1886,0.0,0.0,0.0
2025-04-28,1208,-0.0181951276,0.0786813173,0.0701339101
2025-04-28,1205,0.0013586998,0.0247072104,0.0370302551
2025-04-28,1157,0.0002387741,0.0015212069,0.0946429174
2025-04-28,1203,0.0013305119,0.0259632439,0.055301109
2025-04-28,1676,0.000115674,0.0020543839,
2025-04-28,1270,-0.0026694101,0.008115807,0.0067601073
2025-04-28,1297,-0.0057332217,0.038409645,0.036545157
2025-04-28,1296,-0.0070780582,0.0406561689,-0.1088217854
2025-04-28,1210,0.001373033,0.0215804526,0.0713900986
2025-04-28,1607,-0.0052039386,0.0147646362,-0.060037692
2025-04-28,1875,,,
